72,1,1,72,2013-11-01 11:21:27.263,5,6,1
73,1,1,73,2013-05-28 15:14:42.93,2,7,1
74,1,1,74,2013-05-21 12:10:38.943,7,9,1
75,1,1,75,2013-04-17 12:46:11.177,3,14,1
76,1,1,76,2013-10-31 14:47:57.358,3,7,1
77,1,1,77,2013-04-07 09:20:50.305,5,8,1
78,1,1,78,2013-06-07 11:25:53.274,5,11,1
79,1,1,79,2013-05-17 10:10:28.336,6,7,1
80,1,1,80,2013-12-02 21:14:30.432,10,6,1
81,1,1,81,2013-07-20 23:19:43.276,5,10,1
82,1,1,82,2013-02-28 17:29:54.659,8,13,1
83,1,1,83,2013-09-05 05:12:14.113,9,14,1
84,1,1,84,2013-03-17 15:39:44.035,5,12,1
85,1,1,85,2013-12-18 00:40:00.967,10,12,1
86,1,1,86,2013-06-23 00:38:23.507,9,9,1
87,1,1,87,2013-02-02 09:26:46.421,2,7,1
88,1,1,88,2013-06-18 16:40:37.646,1,12,1
89,1,1,89,2013-11-16 04:32:27.9,10,14,1
90,1,1,90,2013-02-02 03:43:07.644,6,8,1
91,1,1,91,2013-09-27 08:23:01.15,4,10,1
92,1,1,92,2013-07-27 14:16:00.876,3,10,1
93,1,1,93,2013-11-08 14:15:46.766,7,10,1
94,1,1,94,2013-01-07 01:22:16.763,1,14,1
95,1,1,95,2013-02-24 19:50:17.463,1,14,1
96,1,1,96,2013-10-13 18:42:28.235,2,6,1
97,1,1,97,2013-01-16 07:18:16.875,2,5,1
98,1,1,98,2013-01-01 20:12:48.494,6,14,1
99,1,1,99,2013-07-30 08:45:26.203,9,6,1
100,1,1,100,2013-04-18 05:00:38.758,5,5,1
101,1,1,101,2013-07-28 00:02:55.525,1,7,1
102,1,1,102,2013-11-04 07:20:00.087,5,13,1
103,1,1,103,2013-04-26 14:00:45.197,6,5,1
104,1,1,104,2013-12-10 09:24:28.652,5,6,1
105,1,1,105,2013-03-08 05:39:49.519,3,13,1
106,1,1,106,2013-09-11 00:11:24.937,7,7,1
107,1,1,107,2013-03-08 15:23:29.865,4,13,1
108,1,1,108,2013-07-08 22:56:52.85,4,14,1
109,1,1,109,2013-10-27 05:22:09.822,10,7,1
110,1,1,110,2013-04-30 18:08:05.964,8,14,1
111,1,1,111,2013-12-30 08:18:13.185,5,14,1
112,1,1,112,2013-01-12 09:46:20.322,7,12,1
113,1,1,113,2013-08-20 15:03:59.052,9,10,1
114,1,1,114,2013-06-28 01:13:04.875,8,8,1
115,1,1,115,2013-04-08 16:53:58.629,9,8,1
116,1,1,116,2013-02-20 01:22:45.075,4,10,1
117,1,1,117,2013-06-03 19:35:20.916,6,10,1
118,1,1,118,2013-01-09 13:09:39.371,3,11,1
119,1,1,119,2013-04-07 22:49:05.711,10,12,1
120,1,1,120,2013-09-11 17:26:14.912,3,6,1
121,1,1,121,2013-06-19 23:34:23.628,3,14,1
122,1,1,122,2013-07-11 19:39:02.113,4,9,1
123,1,1,123,2013-03-09 18:06:07.422,2,9,1
124,1,1,124,2013-06-27 19:08:17.943,2,7,1
125,1,1,125,2013-09-20 15:59:03.263,6,13,1
126,1,1,126,2013-03-10 04:58:49.182,10,12,1
127,1,1,127,2013-09-17 23:03:07.408,4,6,1
128,1,1,128,2013-05-24 18:39:49.13,2,8,1
129,1,1,129,2013-05-07 07:07:54.771,3,9,1
130,1,1,130,2013-04-01 13:57:28.65,6,8,1
131,1,1,131,2013-05-31 08:55:49.131,3,6,1
132,1,1,132,2013-03-12 20:16:49.929,4,13,1
133,1,1,133,2013-06-05 20:08:00.822,10,9,1
134,1,1,134,2013-07-29 03:45:23.564,8,5,1
135,1,1,135,2013-08-22 21:34:11.197,7,12,1
136,1,1,136,2013-12-15 07:03:46.019,7,7,1
137,1,1,137,2013-06-03 00:46:11.185,1,6,1
138,1,1,138,2013-05-22 05:25:47.103,6,5,1
139,1,1,139,2013-06-02 09:50:31.509,5,14,1
140,1,1,140,2013-07-22 20:23:31.804,7,6,1
141,1,1,141,2013-06-13 22:55:04.49,3,13,1
142,1,1,142,2013-12-17 05:57:26.169,6,11,1
143,1,1,143,2013-03-03 17:56:09.106,3,14,1
144,1,1,144,2013-08-21 10:34:40.878,7,13,1
145,1,1,145,2013-09-25 17:38:43.688,5,6,1
146,1,1,146,2013-03-18 09:06:30.903,10,13,1
147,1,1,147,2013-02-19 15:32:53.029,5,10,1
148,1,1,148,2013-03-27 19:42:42.524,1,10,1
149,1,1,149,2013-06-15 05:14:43.595,5,8,1
150,1,1,150,2013-06-08 09:30:47.34,9,11,1
151,1,1,151,2013-05-12 08:07:45.285,8,6,1
152,1,1,152,2013-11-20 00:19:02.725,6,5,1
153,1,1,153,2013-11-23 01:27:18.24,10,7,1
154,1,1,154,2013-09-12 03:16:51.105,8,9,1
155,1,1,155,2013-01-07 17:52:51.626,3,12,1
156,1,1,156,2013-11-04 16:56:48.029,7,10,1
157,1,1,157,2013-06-08 08:52:17.131,4,12,1
158,1,1,158,2013-08-08 05:17:30.604,10,5,1
159,1,1,159,2013-09-19 18:41:18.382,4,13,1
160,1,1,160,2013-08-05 13:06:28.741,10,12,1
161,1,1,161,2013-06-09 23:32:57.203,9,6,1
162,1,1,162,2013-09-09 23:39:57.549,9,13,1
163,1,1,163,2013-09-20 21:35:25.021,5,11,1
164,1,1,164,2013-10-11 05:24:09.496,1,12,1
165,1,1,165,2013-12-10 18:55:37.262,7,10,1
166,1,1,166,2013-12-27 10:20:21.924,2,13,1
167,1,1,167,2013-08-07 08:52:28.834,6,14,1
168,1,1,168,2013-06-25 22:09:20.666,9,12,1
169,1,1,169,2013-09-08 12:16:15.399,10,6,1
170,1,1,170,2013-08-08 11:46:27.335,1,9,1
171,1,1,171,2013-10-01 01:02:03.553,7,5,1
172,1,1,172,2013-10-13 13:57:17.158,4,11,1
173,1,1,173,2013-04-25 15:27:37.8,10,9,1
174,1,1,174,2013-06-12 04:38:48.245,7,7,1
175,1,1,175,2013-02-13 16:48:57.556,8,9,1
176,1,1,176,2013-04-02 12:54:16.388,10,8,1
177,1,1,177,2013-11-27 07:18:31.787,9,14,1
178,1,1,178,2013-12-26 22:26:42.924,8,7,1
179,1,1,179,2013-10-11 03:22:16.055,1,7,1
180,1,1,180,2013-06-17 08:59:01.178,10,14,1
181,1,1,181,2013-04-06 18:25:33.121,9,10,1
182,1,1,182,2013-10-14 14:41:53.281,5,5,1
183,1,1,183,2013-07-04 08:14:39.391,1,13,1
184,1,1,184,2013-01-06 15:58:08.519,10,10,1
185,1,1,185,2013-07-31 10:32:57.987,10,5,1
186,1,1,186,2013-01-25 06:28:39.12,3,10,1
187,1,1,187,2013-12-22 11:42:03.207,4,13,1
188,1,1,188,2013-03-27 02:26:19.806,1,11,1
189,1,1,189,2013-05-21 09:23:07.387,9,14,1
190,1,1,190,2013-03-08 11:06:27.646,3,9,1
191,1,1,191,2013-06-08 02:02:55.599,2,8,1
192,1,1,192,2013-06-20 05:29:59.889,7,7,1
193,1,1,193,2013-07-11 18:40:44.501,3,7,1
194,1,1,194,2013-03-19 16:53:51.604,3,8,1
195,1,1,195,2013-03-26 04:55:02.69,7,11,1
196,1,1,196,2013-08-09 02:52:33.337,3,5,1
197,1,1,197,2013-06-14 03:23:02.244,9,7,1
198,1,1,198,2013-07-24 08:30:51.407,6,8,1
199,1,1,199,2013-12-26 18:29:30.714,7,7,1
200,1,1,200,2013-08-08 11:36:42.494,10,9,1
201,1,1,201,2013-05-11 10:50:29.527,10,9,1
202,1,1,202,2013-03-20 17:42:24.591,1,8,1
203,1,1,203,2013-03-27 10:41:39.615,2,8,1
204,1,1,204,2013-04-16 14:42:16.557,10,9,1
205,1,1,205,2013-09-25 11:07:31.662,3,9,1
206,1,1,206,2013-05-10 00:09:51.694,4,8,1
207,1,1,207,2013-05-04 20:57:40.661,3,12,1
208,1,1,208,2013-02-26 05:39:55.477,2,9,1
209,1,1,209,2013-09-12 14:54:24.283,9,7,1
210,1,1,210,2013-05-07 16:02:40.431,3,9,1
211,1,1,211,2013-03-09 23:43:24.45,1,12,1
212,1,1,212,2013-02-16 03:41:38.508,1,11,1
213,1,1,213,2013-10-21 13:13:09.304,7,12,1
214,1,1,214,2013-03-29 17:17:53.442,10,8,1
215,1,1,215,2013-10-20 02:15:19.863,3,8,1
216,1,1,216,2013-11-06 22:58:09.622,5,10,1
217,1,1,217,2013-06-25 08:33:26.378,8,9,1
218,1,1,218,2013-04-16 16:20:40.515,8,10,1
219,1,1,219,2013-11-19 16:49:19.017,6,8,1
220,1,1,220,2013-01-29 12:13:54.814,9,8,1
221,1,1,221,2013-12-07 18:59:09.538,7,13,1
222,1,1,222,2013-08-17 21:49:25.815,10,13,1
223,1,1,223,2013-03-07 15:50:45.106,2,7,1
224,1,1,224,2013-07-24 11:34:47.038,8,9,1
225,1,1,225,2013-04-27 23:50:53.176,5,12,1
226,1,1,226,2013-01-06 04:01:17.28,2,9,1
227,1,1,227,2013-07-15 03:17:58.257,2,11,1
228,1,1,228,2013-01-26 18:30:40.839,3,6,1
229,1,1,229,2013-04-03 15:10:54.247,3,14,1
230,1,1,230,2013-12-11 22:47:05.786,1,6,1
231,1,1,231,2013-11-15 11:12:54.021,8,10,1
232,1,1,232,2013-08-05 00:08:30.006,10,5,1
233,1,1,233,2013-06-04 01:03:12.282,2,12,1
234,1,1,234,2013-09-23 16:56:02.14,5,13,1
235,1,1,235,2013-07-24 06:36:48.152,9,10,1
236,1,1,236,2013-08-15 07:20:53.521,8,12,1
237,1,1,237,2013-02-21 06:51:58.08,1,13,1
238,1,1,238,2013-11-18 12:35:43.719,4,13,1
239,1,1,239,2013-02-25 17:35:58.875,4,5,1
240,1,1,240,2013-05-02 17:29:33.299,1,7,1
241,1,1,241,2013-05-01 18:04:48.786,6,9,1
242,1,1,242,2013-07-10 01:12:47.344,4,12,1
243,1,1,243,2013-10-02 07:48:19.103,1,10,1
244,1,1,244,2013-06-11 22:48:16.45,4,6,1
245,1,1,245,2013-11-24 02:15:03.41,4,13,1
246,1,1,246,2013-07-10 22:57:15.653,1,5,1
247,1,1,247,2013-04-20 01:25:17.773,10,5,1
248,1,1,248,2013-12-19 22:32:57.286,2,10,1
249,1,1,249,2013-11-26 03:59:16.757,4,12,1
250,1,1,250,2013-08-27 08:04:26.918,10,12,1
251,1,1,251,2013-12-18 16:08:41.134,10,6,1
252,1,1,252,2013-10-11 13:41:52.799,4,9,1
253,1,1,253,2013-11-13 16:21:22.676,6,5,1
254,1,1,254,2013-07-29 01:22:31.651,8,5,1
255,1,1,255,2013-01-24 12:44:03.065,4,13,1
256,1,1,256,2013-07-20 04:48:08.382,8,10,1
257,1,1,257,2013-01-15 12:59:40.261,10,9,1
258,1,1,258,2013-11-19 14:15:41.369,1,11,1
259,1,1,259,2013-09-18 14:58:27.338,2,10,1
260,1,1,260,2013-08-21 04:44:18.553,1,7,1
261,1,1,261,2013-10-24 13:39:49.744,4,9,1
262,1,1,262,2013-10-08 15:28:21.964,10,8,1
263,1,1,263,2013-12-09 19:01:59.292,2,6,1
264,1,1,264,2013-04-10 01:28:26.584,8,5,1
265,1,1,265,2013-09-01 01:30:49.91,8,10,1
266,1,1,266,2013-02-07 10:16:45.859,6,6,1
267,1,1,267,2013-02-28 05:02:44.896,5,13,1
268,1,1,268,2013-04-27 14:11:43.383,10,8,1
269,1,1,269,2013-08-25 01:01:20.079,4,7,1
270,1,1,270,2013-05-03 15:37:25.514,10,13,1
271,1,1,271,2013-04-12 07:40:17.067,3,11,1
272,1,1,272,2013-02-28 07:16:53.408,7,7,1
273,1,1,273,2013-12-09 23:04:04.176,3,12,1
274,1,1,274,2013-09-19 01:20:42.73,3,6,1
275,1,1,275,2013-04-18 08:55:39.554,6,13,1
276,1,1,276,2013-12-11 10:51:40.855,8,14,1
277,1,1,277,2013-07-29 12:56:09.147,1,14,1
278,1,1,278,2013-03-21 05:04:58.109,5,10,1
279,1,1,279,2013-09-20 10:48:48.897,4,8,1
280,1,1,280,2013-09-25 01:23:03.249,3,11,1
281,1,1,281,2013-07-08 10:47:43.736,5,8,1
282,1,1,282,2013-01-15 21:16:59.303,3,10,1
283,1,1,283,2013-11-06 07:04:17.784,2,14,1
284,1,1,284,2013-05-18 01:27:02.271,4,7,1
285,1,1,285,2013-10-10 18:25:33.24,7,9,1
286,1,1,286,2013-01-30 19:50:52.583,10,10,1
287,1,1,287,2013-04-02 00:09:33.054,1,8,1
288,1,1,288,2013-03-19 00:20:36.949,6,13,1
289,1,1,289,2013-04-27 08:46:44.374,3,9,1
290,1,1,290,2013-01-23 15:26:36.23,2,5,1
291,1,1,291,2013-09-19 21:10:11.834,7,13,1
292,1,1,292,2013-07-03 19:04:15.887,7,14,1
293,1,1,293,2013-10-23 18:18:29.985,7,10,1
294,1,1,294,2013-09-03 14:00:10.497,10,14,1
295,1,1,295,2013-10-30 16:36:27.768,8,9,1
296,1,1,296,2013-06-04 07:18:27.707,6,7,1
297,1,1,297,2013-03-09 22:40:23.786,4,12,1
298,1,1,298,2013-06-24 15:18:11.188,7,10,1
299,1,1,299,2013-11-30 01:10:46.481,10,12,1
300,1,1,300,2013-02-21 11:52:01.162,6,7,1
301,1,1,301,2013-06-09 18:45:05.214,4,14,1
302,1,1,302,2013-08-28 14:43:16.464,7,7,1
303,1,1,303,2013-01-07 09:41:37.286,1,12,1
304,1,1,304,2013-11-02 11:19:38.506,2,11,1
305,1,1,305,2013-03-31 14:11:11.295,9,10,1
306,1,1,306,2013-07-24 00:34:02.945,7,10,1
307,1,1,307,2013-10-14 09:40:51.647,5,11,1
308,1,1,308,2013-05-10 18:13:17.959,5,6,1
309,1,1,309,2013-02-13 05:43:49.597,1,11,1
310,1,1,310,2013-05-13 02:39:49.624,7,11,1
311,1,1,311,2013-05-08 03:53:26.076,4,14,1
312,1,1,312,2013-03-29 21:58:44.435,1,5,1
313,1,1,313,2013-03-28 10:40:17.698,1,8,1
314,1,1,314,2013-01-15 19:07:23.708,3,6,1
315,1,1,315,2013-03-21 06:20:16.299,9,7,1
316,1,1,316,2013-01-01 08:35:07.461,2,14,1
317,1,1,317,2013-10-26 18:39:55.492,5,11,1
318,1,1,318,2013-04-18 17:33:59.884,2,14,1
319,1,1,319,2013-12-18 20:07:09.45,8,8,1
320,1,1,320,2013-05-30 16:43:06.954,5,6,1
321,1,1,321,2013-11-10 10:19:38.67,8,5,1
322,1,1,322,2013-12-03 00:44:06.622,5,9,1
323,1,1,323,2013-04-30 23:57:55.057,5,12,1
324,1,1,324,2013-07-18 07:11:23.868,6,7,1
325,1,1,325,2013-11-06 05:52:36.048,4,13,1
326,1,1,326,2013-04-28 21:30:08.529,3,6,1
327,1,1,327,2013-01-28 13:43:10.184,5,10,1
328,1,1,328,2013-11-08 01:36:25.856,7,11,1
329,1,1,329,2013-11-27 18:20:49.209,4,6,1
330,1,1,330,2013-03-19 02:47:48.557,6,10,1
331,1,1,331,2013-09-24 11:21:51.172,5,13,1
332,1,1,332,2013-12-19 18:52:22.133,8,8,1
333,1,1,333,2013-11-28 22:54:20.927,3,5,1
334,1,1,334,2013-01-26 16:37:26.93,5,9,1
335,1,1,335,2013-07-15 02:21:24.274,4,10,1
336,1,1,336,2013-08-20 23:09:06.417,1,8,1
337,1,1,337,2013-05-16 07:53:06.253,4,5,1
338,1,1,338,2013-05-28 18:42:44.883,5,7,1
339,1,1,339,2013-02-19 21:56:05.562,5,12,1
340,1,1,340,2013-05-20 22:15:23.816,4,6,1
341,1,1,341,2013-07-29 23:27:04.749,5,6,1
342,1,1,342,2013-09-01 18:40:30.146,9,10,1
343,1,1,343,2013-10-08 02:25:12.129,8,11,1
344,1,1,344,2013-02-22 18:45:59.172,7,9,1
345,1,1,345,2013-08-06 22:11:39.609,5,8,1
346,1,1,346,2013-10-12 00:34:31.394,8,11,1
347,1,1,347,2013-08-02 15:45:06.959,3,12,1
348,1,1,348,2013-06-14 10:46:59.234,8,5,1
349,1,1,349,2013-02-01 14:24:10.939,5,14,1
350,1,1,350,2013-03-02 19:40:13.267,9,13,1
351,1,1,351,2013-02-20 19:19:34.178,2,9,1
352,1,1,352,2013-03-09 10:58:50.323,3,12,1
353,1,1,353,2013-03-15 04:39:58.583,9,9,1
354,1,1,354,2013-11-25 23:18:30.142,8,8,1
355,1,1,355,2013-06-25 03:45:31.646,1,8,1
356,1,1,356,2013-05-19 14:10:39.314,2,11,1
357,1,1,357,2013-09-17 22:58:00.878,2,5,1
358,1,1,358,2013-11-25 05:25:03.881,5,13,1
359,1,1,359,2013-05-24 21:51:42.801,2,13,1
360,1,1,360,2013-09-09 11:47:13.059,10,12,1
361,1,1,361,2013-02-01 21:31:23.512,6,14,1
362,1,1,362,2013-05-30 02:00:41.961,4,9,1
363,1,1,363,2013-02-22 09:02:22.867,3,13,1
364,1,1,364,2013-03-01 16:42:00.45,1,7,1
365,1,1,365,2013-04-12 00:31:33.25,8,14,1
366,1,1,366,2013-05-17 03:17:24.875,5,7,1
367,1,1,367,2013-06-21 22:26:03.817,9,5,1
368,1,1,368,2013-06-03 17:02:22.638,3,8,1
369,1,1,369,2013-11-15 04:10:46.51,5,9,1
370,1,1,370,2013-12-14 09:38:35.881,7,14,1
371,1,1,371,2013-06-12 02:08:28.582,9,14,1
372,1,1,372,2013-08-18 04:30:10.406,6,7,1
373,1,1,373,2013-09-12 23:06:15.18,2,8,1
374,1,1,374,2013-12-29 13:16:13.826,2,9,1
375,1,1,375,2013-10-17 01:12:53.669,10,8,1
376,1,1,376,2013-07-28 20:29:44.195,8,12,1
377,1,1,377,2013-09-18 15:13:35.077,5,14,1
378,1,1,378,2013-01-27 22:58:07.132,8,6,1
379,1,1,379,2013-08-01 23:55:28.679,9,9,1
380,1,1,380,2013-10-14 04:16:41.438,2,11,1
381,1,1,381,2013-03-19 19:40:21.733,9,7,1
382,1,1,382,2013-05-02 02:07:23.103,7,14,1
383,1,1,383,2013-11-12 15:31:48.143,9,11,1
384,1,1,384,2013-12-23 16:56:58.778,7,12,1
385,1,1,385,2013-09-04 09:07:35.588,4,14,1
386,1,1,386,2013-09-11 23:03:11.418,5,5,1
387,1,1,387,2013-04-02 08:53:03.29,2,6,1
388,1,1,388,2013-09-24 16:10:37.139,2,6,1
389,1,1,389,2013-10-31 05:01:20.468,8,10,1
390,1,1,390,2013-07-26 23:20:09.791,5,10,1
391,1,1,391,2013-01-07 05:02:53.61,3,6,1
392,1,1,392,2013-04-06 02:24:38.054,2,10,1
393,1,1,393,2013-05-31 10:18:17.196,9,13,1
394,1,1,394,2013-06-23 21:31:02.013,10,11,1
395,1,1,395,2013-05-15 14:53:00.102,9,12,1
396,1,1,396,2013-08-20 16:14:47.413,9,12,1
397,1,1,397,2013-07-11 10:59:30.216,4,9,1
398,1,1,398,2013-10-03 05:48:17.813,4,12,1
399,1,1,399,2013-09-21 16:24:15.007,9,5,1
400,1,1,400,2013-10-29 13:12:57.501,1,10,1
401,1,1,401,2013-01-18 18:48:21.064,4,11,1
402,1,1,402,2013-11-28 08:23:17.919,3,9,1
403,1,1,403,2013-09-16 00:59:46.165,9,6,1
404,1,1,404,2013-04-30 05:16:44.152,4,7,1
405,1,1,405,2013-01-30 10:53:52.663,8,10,1
406,1,1,406,2013-07-31 12:08:07.129,6,13,1
407,1,1,407,2013-10-29 17:11:13.672,9,5,1
408,1,1,408,2013-08-15 12:48:30.061,5,10,1
409,1,1,409,2013-08-11 14:53:07.789,6,8,1
410,1,1,410,2013-08-28 04:11:50.898,10,5,1
411,1,1,411,2013-04-28 20:25:42.288,6,6,1
412,1,1,412,2013-03-29 16:53:30.041,3,11,1
413,1,1,413,2013-04-18 06:29:33.355,9,10,1
414,1,1,414,2013-03-21 03:06:52.791,2,14,1
415,1,1,415,2013-12-02 14:54:43.572,5,10,1
416,1,1,416,2013-08-20 07:07:44.423,4,10,1
417,1,1,417,2013-12-13 13:08:45.013,6,7,1
418,1,1,418,2013-05-12 09:45:39.351,8,13,1
419,1,1,419,2013-12-17 13:27:21.86,5,7,1
420,1,1,420,2013-05-11 17:19:50.413,3,8,1
421,1,1,421,2013-01-20 07:14:10.934,8,10,1
422,1,1,422,2013-12-02 05:50:06.746,5,6,1
423,1,1,423,2013-01-30 11:15:55.224,5,8,1
424,1,1,424,2013-06-21 03:30:57.936,4,10,1
425,1,1,425,2013-07-19 03:35:51.378,7,8,1
426,1,1,426,2013-03-28 04:46:31.566,8,7,1
427,1,1,427,2013-10-11 00:40:35.308,10,9,1
428,1,1,428,2013-03-02 16:20:40.472,2,10,1
429,1,1,429,2013-09-13 21:30:38.974,1,13,1
430,1,1,430,2013-10-15 06:43:47.61,2,10,1
431,1,1,431,2013-06-16 05:34:14.782,2,14,1
432,1,1,432,2013-01-16 17:15:41.033,9,14,1
433,1,1,433,2013-11-27 12:17:51.369,3,10,1
434,1,1,434,2013-11-21 07:30:57.627,5,14,1
435,1,1,435,2013-10-22 03:32:37.053,7,9,1
436,1,1,436,2013-08-15 07:42:00.888,6,14,1
437,1,1,437,2013-02-22 22:08:58.229,1,12,1
438,1,1,438,2013-07-21 21:58:29.781,9,6,1
439,1,1,439,2013-08-13 01:57:58.06,2,9,1
440,1,1,440,2013-06-23 10:38:14.29,4,8,1
441,1,1,441,2013-10-31 22:44:45.056,5,12,1
442,1,1,442,2013-03-03 22:57:56.271,6,13,1
443,1,1,443,2013-08-05 08:59:13.986,2,6,1
444,1,1,444,2013-07-10 22:56:39.868,9,12,1
445,1,1,445,2013-08-04 11:25:57.96,1,5,1
446,1,1,446,2013-08-22 17:47:43.707,9,6,1
447,1,1,447,2013-03-25 16:38:40.459,7,12,1
448,1,1,448,2013-01-07 19:59:07.996,10,11,1
449,1,1,449,2013-07-04 13:29:23.698,8,8,1
450,1,1,450,2013-05-29 14:40:09.856,3,8,1
451,1,1,451,2013-07-13 09:03:52.639,1,5,1
452,1,1,452,2013-08-04 12:00:00.32,1,5,1
453,1,1,453,2013-03-06 07:59:39.184,4,10,1
454,1,1,454,2013-06-18 20:00:20.684,6,12,1
455,1,1,455,2013-10-10 15:59:14.604,10,11,1
456,1,1,456,2013-12-07 21:07:29.126,8,9,1
457,1,1,457,2013-01-17 07:59:16.008,5,8,1
458,1,1,458,2013-10-22 13:41:42.195,2,6,1
459,1,1,459,2013-08-30 19:00:59.94,7,5,1
460,1,1,460,2013-11-22 02:00:58.475,10,13,1
461,1,1,461,2013-03-11 08:20:25.993,10,9,1
462,1,1,462,2013-01-06 01:34:44.784,2,13,1
463,1,1,463,2013-12-29 00:48:13.009,9,8,1
464,1,1,464,2013-02-11 06:15:10.653,4,8,1
465,1,1,465,2013-04-03 16:54:17.419,6,9,1
466,1,1,466,2013-11-25 09:35:02.424,10,7,1
467,1,1,467,2013-02-05 22:30:47.264,4,14,1
468,1,1,468,2013-02-09 03:24:17.08,2,10,1
469,1,1,469,2013-12-18 05:13:17.342,2,10,1
470,1,1,470,2013-10-16 19:34:32.503,5,5,1
471,1,1,471,2013-02-02 16:41:37.781,10,14,1
472,1,1,472,2013-06-09 12:56:33.924,9,5,1
473,1,1,473,2013-07-28 13:03:32.854,3,8,1
474,1,1,474,2013-03-01 19:59:15.315,2,11,1
475,1,1,475,2013-03-15 19:13:49.659,10,12,1
476,1,1,476,2013-11-01 13:54:36.968,9,6,1
477,1,1,477,2013-02-16 02:04:12.91,9,10,1
478,1,1,478,2013-04-25 10:27:30.953,8,9,1
479,1,1,479,2013-05-19 17:30:20.224,5,11,1
480,1,1,480,2013-02-23 06:44:07.017,5,12,1
481,1,1,481,2013-03-13 04:37:48.445,5,13,1
482,1,1,482,2013-07-12 17:11:32.354,9,12,1
